anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,label_status,label_reasons,label_unresolved_offsets,label_carrier,label_carrier_offset,label_carrier_d,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,label_lock_status,label_lock_reasons,exact_status,exact_reasons
5569,4,5573,5571,2,6,0,1,RESOLVED_SURVIVOR,,,5571,2,6,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,RESOLVED_SURVIVOR,,SURVIVES,
5569,10,5579,5578,9,4,0,0,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,12,5581,5578,9,4,0,2,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,18,5587,5578,9,4,0,7,REJECTED,CANDIDATE_WITNESS_FACTOR_37,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_37 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,22,5591,5578,9,4,0,11,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,24,5593,5578,9,4,0,12,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,28,5597,5578,9,4,0,16,REJECTED,CANDIDATE_WITNESS_FACTOR_29,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_29 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,30,5599,5578,9,4,0,18,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_11 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,34,5603,5578,9,4,0,22,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_13 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,40,5609,5578,9,4,0,28,REJECTED,CANDIDATE_WITNESS_FACTOR_71,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_71 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,42,5611,5578,9,4,0,30,REJECTED,CANDIDATE_WITNESS_FACTOR_31,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_31 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,48,5617,5578,9,4,0,36,REJECTED,CANDIDATE_WITNESS_FACTOR_41,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_41 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,52,5621,5578,9,4,0,40,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,54,5623,5578,9,4,0,42,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,58,5627,5578,9,4,0,45,REJECTED,CANDIDATE_WITNESS_FACTOR_17,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_17 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,60,5629,5578,9,4,0,47,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_13 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,64,5633,5578,9,4,0,51,REJECTED,CANDIDATE_WITNESS_FACTOR_43,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_43 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,70,5639,5578,9,4,0,57,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,72,5641,5578,9,4,0,58,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,78,5647,5578,9,4,0,63,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,82,5651,5578,9,4,0,66,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,84,5653,5578,9,4,0,67,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,88,5657,5578,9,4,0,70,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82 84,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,90,5659,5578,9,4,0,71,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82 84 88,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,94,5663,5578,9,4,0,74,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,100,5669,5578,9,4,0,80,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82 84 88 90,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,102,5671,5578,9,4,0,81,REJECTED,CANDIDATE_WITNESS_FACTOR_53,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_53 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,108,5677,5578,9,4,0,87,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_7 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,112,5681,5578,9,4,0,91,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_13 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,114,5683,5578,9,4,0,93,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82 84 88 90 100,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,118,5687,5578,9,4,0,96,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_WITNESS_FACTOR_11 LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5569,120,5689,5578,9,4,0,98,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82 84 88 90 100 114,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5569,124,5693,5578,9,4,0,101,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,4 12 22 54 70 72 78 82 84 88 90 100 114 120,5578,9,4,5570,1,8,5571,2,6,5571,2,6,5578,9,4,5571,2,6,5578,9,4,4 12 22 54 70 72 78 82 84 88 90 100 114 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,LABEL_FREE_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5573,6,5579,5578,5,4,0,0,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE
5573,8,5581,5578,5,4,0,2,RESOLVED_SURVIVOR,,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,RESOLVED_SURVIVOR,,SURVIVES,
5573,14,5587,5578,5,4,0,7,REJECTED,CANDIDATE_WITNESS_FACTOR_37,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_37,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,18,5591,5578,5,4,0,11,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,8,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5573,20,5593,5578,5,4,0,12,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,24,5597,5578,5,4,0,16,REJECTED,CANDIDATE_WITNESS_FACTOR_29,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_29,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,26,5599,5578,5,4,0,18,REJECTED,CANDIDATE_WITNESS_FACTOR_11,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_11,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,30,5603,5578,5,4,0,22,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_13,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,36,5609,5578,5,4,0,28,REJECTED,CANDIDATE_WITNESS_FACTOR_71,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_71,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,38,5611,5578,5,4,0,30,REJECTED,CANDIDATE_WITNESS_FACTOR_31,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_31,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,44,5617,5578,5,4,0,36,REJECTED,CANDIDATE_WITNESS_FACTOR_41,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_41,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,48,5621,5578,5,4,0,40,REJECTED,CANDIDATE_WITNESS_FACTOR_7,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_7,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,50,5623,5578,5,4,0,42,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,8 18,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5573,54,5627,5578,5,4,0,45,REJECTED,CANDIDATE_WITNESS_FACTOR_17,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_17,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,56,5629,5578,5,4,0,47,REJECTED,CANDIDATE_WITNESS_FACTOR_13,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_13,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,60,5633,5578,5,4,0,51,REJECTED,CANDIDATE_WITNESS_FACTOR_43,,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_WITNESS_FACTOR_43,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
5573,66,5639,5578,5,4,0,57,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,8 18 50,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
5573,68,5641,5578,5,4,0,58,UNRESOLVED,UNRESOLVED_INTERIOR_OPEN,8 18 50 66,5578,5,4,5574,1,8,5575,2,6,5578,5,4,,,,5578,5,4,,,,8 18 50 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,UNRESOLVED,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
